taskinstr_resp.keys,taskinstr_resp.rt,task_instr_loop.thisRepN,task_instr_loop.thisTrialN,task_instr_loop.thisN,task_instr_loop.thisIndex,task_instr_loop.ran,instruct_num,instruct_text,participant,date,expName,psychopyVersion,OS,frameRate,sentence_resp.keys,sentence_resp.rt,probe_resp.keys,passage1_loop.thisRepN,passage1_loop.thisTrialN,passage1_loop.thisN,passage1_loop.thisIndex,passage1_loop.ran,passage,line,line_text,probe,condition,condition_num,set,probe_resp.rt,compr_instr_resp.keys,compr_instr_resp.rt,comprehension_resp.keys,comprehension_resp.corr,comprehension_resp.rt,comprehension1_loop.thisRepN,comprehension1_loop.thisTrialN,comprehension1_loop.thisN,comprehension1_loop.thisIndex,comprehension1_loop.ran,correct_response,passage2_loop.thisRepN,passage2_loop.thisTrialN,passage2_loop.thisN,passage2_loop.thisIndex,passage2_loop.ran,comprehension2_loop.thisRepN,comprehension2_loop.thisTrialN,comprehension2_loop.thisN,comprehension2_loop.thisIndex,comprehension2_loop.ran,passage3_loop.thisRepN,passage3_loop.thisTrialN,passage3_loop.thisN,passage3_loop.thisIndex,passage3_loop.ran,comprehension3_loop.thisRepN,comprehension3_loop.thisTrialN,comprehension3_loop.thisN,comprehension3_loop.thisIndex,comprehension3_loop.ran,passage4_loop.thisRepN,passage4_loop.thisTrialN,passage4_loop.thisN,passage4_loop.thisIndex,passage4_loop.ran,comprehension4_loop.thisRepN,comprehension4_loop.thisTrialN,comprehension4_loop.thisN,comprehension4_loop.thisIndex,comprehension4_loop.ran,passage5_loop.thisRepN,passage5_loop.thisTrialN,passage5_loop.thisN,passage5_loop.thisIndex,passage5_loop.ran,comprehension5_loop.thisRepN,comprehension5_loop.thisTrialN,comprehension5_loop.thisN,comprehension5_loop.thisIndex,comprehension5_loop.ran,passage6_loop.thisRepN,passage6_loop.thisTrialN,passage6_loop.thisN,passage6_loop.thisIndex,passage6_loop.ran,comprehension6_loop.thisRepN,comprehension6_loop.thisTrialN,comprehension6_loop.thisN,comprehension6_loop.thisIndex,comprehension6_loop.ran,passage7_loop.thisRepN,passage7_loop.thisTrialN,passage7_loop.thisN,passage7_loop.thisIndex,passage7_loop.ran,comprehension7_loop.thisRepN,comprehension7_loop.thisTrialN,comprehension7_loop.thisN,comprehension7_loop.thisIndex,comprehension7_loop.ran,passage8_loop.thisRepN,passage8_loop.thisTrialN,passage8_loop.thisN,passage8_loop.thisIndex,passage8_loop.ran,comprehension8_loop.thisRepN,comprehension8_loop.thisTrialN,comprehension8_loop.thisN,comprehension8_loop.thisIndex,comprehension8_loop.ran,Thankyou_resp.keys,Thankyou_resp.rt
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,6.301,,0,4,4,4,1,1,4,"One morning, soon after Robert and Elizabeth married; she thrust a manuscript into Robert’s pocket.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.101,,0,5,5,5,1,1,5,"Then she ran up to her room, embarrassed by her action.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,5.112,,0,6,6,6,1,1,6,The manuscript was a sonnet sequence that she had written about their courtship and their love letters.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,4.872,,0,7,7,7,1,1,7,"Mrs. Browning never intended for these poems to be published, but Robert promptly insisted that they must be.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.371,,0,8,8,8,1,1,8,He suggested calling them Sonnets from the Portuguese.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.872,,0,9,9,9,1,1,9,He may have suggested this title to hide the fact that the poems were personal.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,5.67,,0,10,10,10,1,1,10,He thought that these poems were “the finest sonnets written in our language since Shakespeare’s.”,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,4.88,,0,11,11,11,1,1,11,"Robert Browning’s opinion of Sonnets from the Portuguese was flattering to his wife, the same as his opinion of most of her poetry.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.798,,0,12,12,12,1,1,12,"He thought that she was a better poet than he was, and the world at that time agreed with him.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.563,,0,13,13,13,1,1,13,"He called her his “moon of poets,” and she considered him her sun.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,4.14,,0,14,14,14,1,1,14,Elizabeth Barrett Browning was a pure singer with a lovely lyrical tenderness.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.939,,0,15,15,15,1,1,15,She was the best poet of her sex since Sappho.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,4.146,,0,16,16,16,1,1,16,Her Sonnets reveal a woman’s secret soul like no other poetry in our literature up to that time.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.953,,0,17,17,17,1,1,17,"They did so with autobiographical honesty, fine moderation and fullness.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.37,,0,18,18,18,1,1,18,Her lyrical mastery shines in many passages of her writings.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.522,,0,19,19,19,1,1,19,Italy was a kind of promised land for Elizabeth Browning.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.898,,0,20,20,20,1,1,20,"In the summer, she and her husband lived in Florence or in little villages.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.06,,0,21,21,21,1,1,21,She drank in the sun of the south and the warmth of her husband’s love.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.342,,0,22,22,22,1,1,22,She blossomed in a life of delicate happiness for fifteen years.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.842,,0,23,23,23,1,1,23,"She found friends in Italy, most of them cultured Americans.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,8.737,y,0,24,24,24,1,1,24,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Easy,2,2,2.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,6.735,,0,25,25,25,1,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,7.69,n,0,26,26,26,1,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,1.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,7.526,y,0,27,27,27,1,1,27,"Daytimes Browning walked forth with Elizabeth's little dog Flush, but he seldom could be lured from his home evenings.",1,Easy,2,2,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,6.601,n,0,28,28,28,1,1,28,"One privileged intruder, coming frequently at night to join the poets over hot chestnuts and mulled wine, found talk good and laughter plentiful.",1,Easy,2,2,1.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.697,,0,29,29,29,1,1,29,He found the talk good and the laughter plentiful.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,6.787,,0,30,30,30,1,1,30,"The Brownings had a son, Robert Weidemann Browning, during the third year of their stay in Italy.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.835,,0,31,31,31,1,1,31,But a strain of dark dread began to creep through this happy life.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.638,,0,32,32,32,1,1,32,Elizabeth Browning’s father died still disapproving of her marriage.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.179,,0,33,33,33,1,1,33,He had refused to see her or to allow any of his family to see her.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.095,,0,34,34,34,1,1,34,Elizabeth’s dearly loved sister died and left three children who were all younger than her own boy.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,3.947,,0,35,35,35,1,1,35,Elizabeth drooped and grieved a little and Robert shielded her from ordinary visitors.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,2.773,,0,36,36,36,1,1,36,She had a sudden and alarming attack of sickness but was not considered in any danger.,0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,7.527,,0,37,37,37,1,1,37,"One night, soon after, she awoke from a troubled sleep, apparently with no idea that she was about to leave Robert.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,7.238,,0,38,38,38,1,1,38,"She spoke tenderly about her love for him. In his arms, her head drooped as though in a faint, but it was the end.",0,Easy,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,space,8.532,n,0,39,39,39,1,1,39,"Profound and lasting was Browning's grief. “Looking back,” he said, “I see that we have been all the time walking over a torrent on a straw.”",1,Easy,2,2,1.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,,,,,,,,,1,1,"1.     Flush was the name of the Brownings’

a.     Cat
b.     Dog
c.     Canary
d.     Turtle
e.     Thrush",,,,,,space,5.68,a,0,13.379,0,0,0,0,1,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,,,,,,,,,1,2,"2.     At night the Brownings often enjoyed

a.     hot chestnuts
b.     a tart with clotted cream
c.      strawberries and cream
d.     café au lait
e.     cheese soufflé",,,,,,,,a,1,6.544,0,1,1,1,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,,,,,,,,,1,3,"3.     The Brownings saw

a.     Coleridge
b.     Byron
c.     Walt Whitman
d.     Poe
e.     Hawthorne",,,,,,,,e,1,3.692,0,2,2,2,1,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,,,,,,,,,1,4,"4.     Browning wrote to Miss Barrett because she had

a.     invited him to visit
b.     written him for advice
c.     praised his poetry
d.     sent him one of her own poems
e.     sent a friend to meet him",,,,,,,,c,1,7.471,0,3,3,3,1,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,M080188,2020-07-27_19h52.35.910,Feng_Mindwandering_Set2,2020.1.3,Win32,60,,,,,,,,,1,5,"5.     The authors of this passage placed most attention on the Brownings’

a.     literary efforts
b.     personal relationship
c.     social contacts
d.     problems
e.     early meeting",,,,,,,,b,1,9.381,0,4,4,4,1,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
